date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2010345,2010-12-11,MYD11A2,LST_Day_1km,296.8600,303.7600,86934.1094,6.9000,300.8101,2.3790,1.5424,289,289,100.00
A2010353,2010-12-19,MYD11A2,LST_Day_1km,297.0000,303.6200,86917.7812,6.6200,300.7536,2.3138,1.5211,289,289,100.00
A2010361,2010-12-27,MYD11A2,LST_Day_1km,293.4200,299.5400,85880.7266,6.1200,297.1651,1.9520,1.3971,289,289,100.00
A2011001,2011-01-01,MYD11A2,LST_Day_1km,295.1000,301.2400,86191.7109,6.1400,298.2412,1.9901,1.4107,289,289,100.00
A2011009,2011-01-09,MYD11A2,LST_Day_1km,295.7000,303.3800,86724.2109,7.6800,300.0838,2.9067,1.7049,289,289,100.00
A2011017,2011-01-17,MYD11A2,LST_Day_1km,296.6000,305.1000,87104.0703,8.5000,301.3982,4.2193,2.0541,289,289,100.00
A2011025,2011-01-25,MYD11A2,LST_Day_1km,296.8800,304.8200,87138.5156,7.9400,301.5174,2.7679,1.6637,289,289,100.00
A2011033,2011-02-02,MYD11A2,LST_Day_1km,301.3000,310.3400,88744.7812,9.0400,307.0754,3.4364,1.8537,289,289,100.00
A2011041,2011-02-10,MYD11A2,LST_Day_1km,300.1000,309.6800,88296.4453,9.5800,305.5240,4.3689,2.0902,289,289,100.00
A2011049,2011-02-18,MYD11A2,LST_Day_1km,298.2000,305.2800,87539.7969,7.0800,302.9059,1.4525,1.2052,289,289,100.00
A2011057,2011-02-26,MYD11A2,LST_Day_1km,300.5600,308.9200,88344.0234,8.3600,305.6887,2.4871,1.5771,289,289,100.00
A2011065,2011-03-06,MYD11A2,LST_Day_1km,305.4400,314.3200,89880.2656,8.8800,311.0044,3.3088,1.8190,289,289,100.00
A2011073,2011-03-14,MYD11A2,LST_Day_1km,307.3400,318.8000,90688.3281,11.4600,313.8004,5.2794,2.2977,289,289,100.00
A2011081,2011-03-22,MYD11A2,LST_Day_1km,309.1000,321.0000,91480.4688,11.9000,316.5414,4.2427,2.0598,289,289,100.00
A2011089,2011-03-30,MYD11A2,LST_Day_1km,308.2000,319.6400,91041.5000,11.4400,315.0225,4.5688,2.1375,289,289,100.00
A2011097,2011-04-07,MYD11A2,LST_Day_1km,308.9000,320.6600,91337.6719,11.7600,316.0473,5.6414,2.3752,289,289,100.00
A2011105,2011-04-15,MYD11A2,LST_Day_1km,311.7400,324.9600,92636.5938,13.2200,320.5418,5.7430,2.3964,289,289,100.00
A2011113,2011-04-23,MYD11A2,LST_Day_1km,313.1600,326.3600,92954.7578,13.2000,321.6428,5.4644,2.3376,289,289,100.00
A2011121,2011-05-01,MYD11A2,LST_Day_1km,310.6000,324.0600,92352.9141,13.4600,319.5602,5.1864,2.2774,289,289,100.00
A2011129,2011-05-09,MYD11A2,LST_Day_1km,313.6200,324.7400,92833.3438,11.1200,321.2227,4.7082,2.1698,289,289,100.00
A2011137,2011-05-17,MYD11A2,LST_Day_1km,314.8400,326.6000,93028.4375,11.7600,321.8977,5.8221,2.4129,289,289,100.00
A2011145,2011-05-25,MYD11A2,LST_Day_1km,312.5800,324.9600,92853.7812,12.3800,321.2934,4.7351,2.1760,289,289,100.00
A2011153,2011-06-02,MYD11A2,LST_Day_1km,311.8000,324.7800,92334.0859,12.9800,319.4951,7.2229,2.6875,289,289,100.00
A2011161,2011-06-10,MYD11A2,LST_Day_1km,311.2400,324.4200,92426.5469,13.1800,319.8150,5.0215,2.2409,289,289,100.00
A2011169,2011-06-18,MYD11A2,LST_Day_1km,308.0600,319.0200,90997.3125,10.9600,314.8696,3.9905,1.9976,289,289,100.00
A2011177,2011-06-26,MYD11A2,LST_Day_1km,301.5600,312.2600,88261.1719,10.7000,306.4624,3.4973,1.8701,289,288,99.65
A2011185,2011-07-04,MYD11A2,LST_Day_1km,303.9200,319.3600,73908.5000,15.4400,311.8502,7.8346,2.7990,289,237,82.01
A2011193,2011-07-12,MYD11A2,LST_Day_1km,298.1600,314.5800,55513.4414,16.4200,308.4080,9.7375,3.1205,289,180,62.28
A2011201,2011-07-20,MYD11A2,LST_Day_1km,297.2400,305.4200,64301.4062,8.1800,303.3085,0.9367,0.9678,289,212,73.36
A2011209,2011-07-28,MYD11A2,LST_Day_1km,302.7800,315.1600,26534.3359,12.3800,308.5388,5.5378,2.3533,289,86,29.76
A2011217,2011-08-05,MYD11A2,LST_Day_1km,278.2600,314.2200,21578.0625,35.9600,299.6953,228.5899,15.1192,289,72,24.91
A2011225,2011-08-13,MYD11A2,LST_Day_1km,299.6200,308.3000,71632.7109,8.6800,303.5284,3.3368,1.8267,289,236,81.66
A2011233,2011-08-21,MYD11A2,LST_Day_1km,299.7400,304.5600,26327.3789,4.8200,302.6136,1.5219,1.2337,289,87,30.10
A2011241,2011-08-29,MYD11A2,LST_Day_1km,298.1400,306.3600,35790.3633,8.2200,303.3082,3.0042,1.7333,289,118,40.83
A2011249,2011-09-06,MYD11A2,LST_Day_1km,287.0800,304.4200,47317.6172,17.3400,301.3861,9.3043,3.0503,289,157,54.33
A2011257,2011-09-14,MYD11A2,LST_Day_1km,297.8200,308.7400,87679.4062,10.9200,304.4424,3.4402,1.8548,289,288,99.65
A2011265,2011-09-22,MYD11A2,LST_Day_1km,305.0000,310.4000,89117.4297,5.4000,308.3648,1.0666,1.0327,289,289,100.00
A2011273,2011-09-30,MYD11A2,LST_Day_1km,307.1000,312.7600,89911.4688,5.6600,311.1123,1.2765,1.1298,289,289,100.00
A2011281,2011-10-08,MYD11A2,LST_Day_1km,306.0600,315.0000,90100.0781,8.9400,311.7650,2.3891,1.5457,289,289,100.00
A2011289,2011-10-16,MYD11A2,LST_Day_1km,306.3600,314.8800,90092.3125,8.5200,311.7381,2.3282,1.5259,289,289,100.00
A2011297,2011-10-24,MYD11A2,LST_Day_1km,305.0400,313.4400,89552.6172,8.4000,309.8706,2.4868,1.5769,289,289,100.00
A2011305,2011-11-01,MYD11A2,LST_Day_1km,304.8200,314.2400,89677.5859,9.4200,310.3031,3.0859,1.7567,289,289,100.00
A2011313,2011-11-09,MYD11A2,LST_Day_1km,304.3400,312.8400,89419.4141,8.5000,309.4097,2.5338,1.5918,289,289,100.00
A2011321,2011-11-17,MYD11A2,LST_Day_1km,303.0000,310.9000,88994.8047,7.9000,307.9405,2.3315,1.5269,289,289,100.00
A2011329,2011-11-25,MYD11A2,LST_Day_1km,300.9000,307.9200,88136.2344,7.0200,304.9697,2.1438,1.4642,289,289,100.00
A2011337,2011-12-03,MYD11A2,LST_Day_1km,300.7800,308.2000,88256.1484,7.4200,305.3846,2.2403,1.4968,289,289,100.00
A2011345,2011-12-11,MYD11A2,LST_Day_1km,297.3200,305.1000,87214.0391,7.7800,301.7787,2.5695,1.6030,289,289,100.00
A2011353,2011-12-19,MYD11A2,LST_Day_1km,295.8800,304.1000,86877.5000,8.2200,300.6142,2.6493,1.6277,289,289,100.00
A2011361,2011-12-27,MYD11A2,LST_Day_1km,294.7200,302.8800,86541.1953,8.1600,299.4505,2.3374,1.5289,289,289,100.00
A2012001,2012-01-01,MYD11A2,LST_Day_1km,294.6000,302.2800,86373.9141,7.6800,298.8717,2.8567,1.6902,289,289,100.00
A2012009,2012-01-09,MYD11A2,LST_Day_1km,295.5800,304.1400,86872.0078,8.5600,300.5952,3.4447,1.8560,289,289,100.00
A2012017,2012-01-17,MYD11A2,LST_Day_1km,294.4800,303.0400,86626.6328,8.5600,299.7461,3.4583,1.8597,289,289,100.00
A2012025,2012-01-25,MYD11A2,LST_Day_1km,296.7400,305.6000,87316.0547,8.8600,302.1317,3.6205,1.9028,289,289,100.00
A2012033,2012-02-02,MYD11A2,LST_Day_1km,296.9000,306.3000,87490.5078,9.4000,302.7353,3.8563,1.9637,289,289,100.00
A2012041,2012-02-10,MYD11A2,LST_Day_1km,297.8600,307.2400,87530.0312,9.3800,302.8721,2.9949,1.7306,289,289,100.00
A2012049,2012-02-18,MYD11A2,LST_Day_1km,300.8200,311.5200,89026.4922,10.7000,308.0501,4.0478,2.0119,289,289,100.00
A2012057,2012-02-26,MYD11A2,LST_Day_1km,302.4600,314.0800,89500.7578,11.6200,309.6912,4.4107,2.1002,289,289,100.00
A2012065,2012-03-05,MYD11A2,LST_Day_1km,301.1600,311.8600,89067.3359,10.7000,308.1915,3.8609,1.9649,289,289,100.00
A2012073,2012-03-13,MYD11A2,LST_Day_1km,305.2600,318.6000,90832.8516,13.3400,314.3005,5.0755,2.2529,289,289,100.00
A2012081,2012-03-21,MYD11A2,LST_Day_1km,306.2200,317.6400,90823.2188,11.4200,314.2672,3.9443,1.9860,289,289,100.00
A2012089,2012-03-29,MYD11A2,LST_Day_1km,309.4200,322.1400,91822.7188,12.7200,317.7257,4.6957,2.1670,289,289,100.00
A2012097,2012-04-06,MYD11A2,LST_Day_1km,308.9600,324.3200,92284.7344,15.3600,319.3243,6.5502,2.5593,289,289,100.00
A2012105,2012-04-14,MYD11A2,LST_Day_1km,309.1800,320.2200,91071.3672,11.0400,315.1258,4.7028,2.1686,289,289,100.00
A2012113,2012-04-22,MYD11A2,LST_Day_1km,306.4000,319.8800,90821.8828,13.4800,314.2626,5.5280,2.3512,289,289,100.00
A2012121,2012-04-30,MYD11A2,LST_Day_1km,310.1000,320.5000,91659.3516,10.4000,317.1604,3.4286,1.8516,289,289,100.00
A2012129,2012-05-08,MYD11A2,LST_Day_1km,307.7200,323.0400,91824.1250,15.3200,317.7305,6.1831,2.4866,289,289,100.00
A2012137,2012-05-16,MYD11A2,LST_Day_1km,310.1400,318.7200,91097.9062,8.5800,315.2177,2.6620,1.6316,289,289,100.00
A2012145,2012-05-24,MYD11A2,LST_Day_1km,310.6200,324.5000,92749.8281,13.8800,320.9337,4.9752,2.2305,289,289,100.00
A2012153,2012-06-01,MYD11A2,LST_Day_1km,308.3200,320.3200,91763.7969,12.0000,317.5218,3.1128,1.7643,289,289,100.00
A2012161,2012-06-09,MYD11A2,LST_Day_1km,308.6600,321.3400,91502.0000,12.6800,316.6159,4.9247,2.2192,289,289,100.00
A2012169,2012-06-17,MYD11A2,LST_Day_1km,307.3600,319.5600,91163.8438,12.2000,315.4458,4.3938,2.0962,289,289,100.00
A2012177,2012-06-25,MYD11A2,LST_Day_1km,309.7200,321.1600,91352.3906,11.4400,316.0982,3.4867,1.8673,289,289,100.00
A2012185,2012-07-03,MYD11A2,LST_Day_1km,306.2400,321.4800,90190.5781,15.2400,315.3517,12.2515,3.5002,289,286,98.96
A2012193,2012-07-11,MYD11A2,LST_Day_1km,304.9000,324.2800,91177.1328,19.3800,315.4918,22.3979,4.7326,289,289,100.00
A2012201,2012-07-19,MYD11A2,LST_Day_1km,305.6600,320.0200,80871.9141,14.3600,311.0458,6.3761,2.5251,289,260,89.97
A2012209,2012-07-27,MYD11A2,LST_Day_1km,312.5600,317.3200,6935.2002,4.7600,315.2364,1.2282,1.1082,289,22,7.61
A2012217,2012-08-04,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2012225,2012-08-12,MYD11A2,LST_Day_1km,300.6000,304.6200,16379.2822,4.0200,303.3200,1.2755,1.1294,289,54,18.69
A2012233,2012-08-20,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2012241,2012-08-28,MYD11A2,LST_Day_1km,256.0000,308.7000,46263.7461,52.7000,302.3774,134.5142,11.5980,289,153,52.94
A2012249,2012-09-05,MYD11A2,LST_Day_1km,303.0200,303.7200,1516.9399,0.7000,303.3880,0.0542,0.2328,289,5,1.73
A2012257,2012-09-13,MYD11A2,LST_Day_1km,299.6800,309.1000,65228.4727,9.4200,304.8059,3.4938,1.8692,289,214,74.05
A2012265,2012-09-21,MYD11A2,LST_Day_1km,303.7600,310.6200,88802.4297,6.8600,307.2748,1.7049,1.3057,289,289,100.00
A2012273,2012-09-29,MYD11A2,LST_Day_1km,307.6200,313.8400,90087.9062,6.2200,311.7229,1.1631,1.0785,289,289,100.00
A2012281,2012-10-07,MYD11A2,LST_Day_1km,305.9400,313.3000,89780.0234,7.3600,310.6575,1.3510,1.1623,289,289,100.00
A2012289,2012-10-15,MYD11A2,LST_Day_1km,303.8400,311.8400,89165.8359,8.0000,308.5323,2.3102,1.5199,289,289,100.00
A2012297,2012-10-23,MYD11A2,LST_Day_1km,304.3800,312.6600,89537.9375,8.2800,309.8199,2.6770,1.6362,289,289,100.00
A2012305,2012-10-31,MYD11A2,LST_Day_1km,301.5800,309.7200,88692.6484,8.1400,306.8950,2.1731,1.4742,289,289,100.00
A2012313,2012-11-08,MYD11A2,LST_Day_1km,301.8800,309.7400,88674.6094,7.8600,306.8326,2.4766,1.5737,289,289,100.00
A2012321,2012-11-16,MYD11A2,LST_Day_1km,299.9800,308.4000,88276.3984,8.4200,305.4547,2.6675,1.6333,289,289,100.00
A2012329,2012-11-24,MYD11A2,LST_Day_1km,298.9600,306.4400,87815.6875,7.4800,303.8605,2.1677,1.4723,289,289,100.00
A2012337,2012-12-02,MYD11A2,LST_Day_1km,298.7600,307.1200,87784.7969,8.3600,303.7536,2.8227,1.6801,289,289,100.00
A2012345,2012-12-10,MYD11A2,LST_Day_1km,296.6000,304.6200,87085.1875,8.0200,301.3328,2.2213,1.4904,289,289,100.00
A2012353,2012-12-18,MYD11A2,LST_Day_1km,297.4800,305.5200,87414.2891,8.0400,302.4716,2.6029,1.6134,289,289,100.00
A2012361,2012-12-26,MYD11A2,LST_Day_1km,295.9000,302.9200,86738.4141,7.0200,300.1329,2.1606,1.4699,289,289,100.00
A2013001,2013-01-01,MYD11A2,LST_Day_1km,293.9600,303.3600,86593.5312,9.4000,299.6316,3.4662,1.8618,289,289,100.00
A2013009,2013-01-09,MYD11A2,LST_Day_1km,295.4800,303.4800,86961.7422,8.0000,300.9057,1.9670,1.4025,289,289,100.00
A2013017,2013-01-17,MYD11A2,LST_Day_1km,294.3600,300.2600,86051.8359,5.9000,297.7572,1.2017,1.0962,289,289,100.00
A2013025,2013-01-25,MYD11A2,LST_Day_1km,297.1200,304.6000,87096.9375,7.4800,301.3735,1.9039,1.3798,289,289,100.00
A2013033,2013-02-02,MYD11A2,LST_Day_1km,295.7000,302.5600,86576.3203,6.8600,299.5721,1.3657,1.1686,289,289,100.00
A2013041,2013-02-10,MYD11A2,LST_Day_1km,297.6600,305.6400,87528.4453,7.9800,302.8666,1.9136,1.3833,289,289,100.00
A2013049,2013-02-18,MYD11A2,LST_Day_1km,298.1000,307.8400,88016.8750,9.7400,304.5567,3.0264,1.7397,289,289,100.00
A2013057,2013-02-26,MYD11A2,LST_Day_1km,304.1200,313.7800,89690.5078,9.6600,310.3478,2.9907,1.7294,289,289,100.00
A2013065,2013-03-06,MYD11A2,LST_Day_1km,305.2600,316.1600,90402.6094,10.9000,312.8118,3.4621,1.8607,289,289,100.00
A2013073,2013-03-14,MYD11A2,LST_Day_1km,306.4000,317.1800,90523.2812,10.7800,313.2293,3.6877,1.9203,289,289,100.00
A2013081,2013-03-22,MYD11A2,LST_Day_1km,308.3200,317.2400,90589.5781,8.9200,313.4587,3.2390,1.7997,289,289,100.00
A2013089,2013-03-30,MYD11A2,LST_Day_1km,307.7400,320.3000,91378.4297,12.5600,316.1883,4.3562,2.0872,289,289,100.00
A2013097,2013-04-07,MYD11A2,LST_Day_1km,306.5600,320.4400,91102.1172,13.8800,315.2322,5.9246,2.4341,289,289,100.00
A2013105,2013-04-15,MYD11A2,LST_Day_1km,309.7400,320.5200,91529.0938,10.7800,316.7097,3.6544,1.9117,289,289,100.00
A2013113,2013-04-23,MYD11A2,LST_Day_1km,309.9800,321.5000,91908.0078,11.5200,318.0208,4.2046,2.0505,289,289,100.00
A2013121,2013-05-01,MYD11A2,LST_Day_1km,312.9400,325.5000,93090.5312,12.5600,322.1126,4.3747,2.0916,289,289,100.00
A2013129,2013-05-09,MYD11A2,LST_Day_1km,309.0600,325.9200,92549.1172,16.8600,320.2392,6.4032,2.5305,289,289,100.00
A2013137,2013-05-17,MYD11A2,LST_Day_1km,313.2800,326.3400,93180.2812,13.0600,322.4231,3.9832,1.9958,289,289,100.00
A2013145,2013-05-25,MYD11A2,LST_Day_1km,309.2400,322.8400,92187.6797,13.6000,318.9885,5.3277,2.3082,289,289,100.00
A2013153,2013-06-02,MYD11A2,LST_Day_1km,309.8400,322.6800,92045.4609,12.8400,318.4964,5.0055,2.2373,289,289,100.00
A2013161,2013-06-10,MYD11A2,LST_Day_1km,306.3800,320.3400,89616.0859,13.9600,314.4424,5.8734,2.4235,289,285,98.62
A2013169,2013-06-18,MYD11A2,LST_Day_1km,306.7800,319.7400,90651.1016,12.9600,313.6716,5.9731,2.4440,289,289,100.00
A2013177,2013-06-26,MYD11A2,LST_Day_1km,305.4800,314.5800,89765.1953,9.1000,310.6062,2.4146,1.5539,289,289,100.00
A2013185,2013-07-04,MYD11A2,LST_Day_1km,301.1000,314.7600,74244.2969,13.6600,306.7946,5.3653,2.3163,289,242,83.74
A2013193,2013-07-12,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2013201,2013-07-20,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2013209,2013-07-28,MYD11A2,LST_Day_1km,299.7800,305.3000,9703.0391,5.5200,303.2200,3.5525,1.8848,289,32,11.07
A2013217,2013-08-05,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2013225,2013-08-13,MYD11A2,LST_Day_1km,299.7600,307.1200,29229.3340,7.3600,304.4722,3.7214,1.9291,289,96,33.22
A2013233,2013-08-21,MYD11A2,LST_Day_1km,289.4600,307.8400,85082.8047,18.3800,303.8672,5.4717,2.3392,289,280,96.89
A2013241,2013-08-29,MYD11A2,LST_Day_1km,303.0800,309.3600,88600.9375,6.2800,306.5776,1.4677,1.2115,289,289,100.00
A2013249,2013-09-06,MYD11A2,LST_Day_1km,303.6000,312.8800,88916.6875,9.2800,307.6702,2.4400,1.5620,289,289,100.00
A2013257,2013-09-14,MYD11A2,LST_Day_1km,306.9600,314.6800,90028.1641,7.7200,311.5161,1.9037,1.3797,289,289,100.00
A2013265,2013-09-22,MYD11A2,LST_Day_1km,301.5600,308.7800,16761.5176,7.2200,304.7549,3.7722,1.9422,289,55,19.03
A2013273,2013-09-30,MYD11A2,LST_Day_1km,298.7800,309.0000,84117.4922,10.2200,303.6732,2.4929,1.5789,289,277,95.85
A2013281,2013-10-08,MYD11A2,LST_Day_1km,302.0600,308.9800,88359.0938,6.9200,305.7408,1.9025,1.3793,289,289,100.00
A2013289,2013-10-16,MYD11A2,LST_Day_1km,303.8000,313.8000,89346.9219,10.0000,309.1589,3.1239,1.7674,289,289,100.00
A2013297,2013-10-24,MYD11A2,LST_Day_1km,303.3000,312.2000,88905.6406,8.9000,307.6320,2.9462,1.7165,289,289,100.00
A2013305,2013-11-01,MYD11A2,LST_Day_1km,301.1000,309.7600,88286.0469,8.6600,305.4880,3.1047,1.7620,289,289,100.00
A2013313,2013-11-09,MYD11A2,LST_Day_1km,299.3600,307.7800,87737.6719,8.4200,303.5905,2.7830,1.6682,289,289,100.00
