date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2006273,2006-09-30,MYD11A2,LST_Night_1km,291.9200,298.2400,85596.1719,6.3200,296.1805,2.0943,1.4472,289,289,100.00
A2006281,2006-10-08,MYD11A2,LST_Night_1km,290.7800,296.4800,85098.6875,5.7000,294.4591,1.7014,1.3044,289,289,100.00
A2006289,2006-10-16,MYD11A2,LST_Night_1km,290.7000,296.0400,84853.2188,5.3400,293.6097,1.4731,1.2137,289,289,100.00
A2006297,2006-10-24,MYD11A2,LST_Night_1km,288.1200,293.7800,84231.7422,5.6600,291.4593,1.9895,1.4105,289,289,100.00
A2006305,2006-11-01,MYD11A2,LST_Night_1km,285.4800,293.0000,83643.5625,7.5200,289.4241,3.0054,1.7336,289,289,100.00
A2006313,2006-11-09,MYD11A2,LST_Night_1km,284.7200,292.4200,83473.0078,7.7000,288.8339,2.6878,1.6395,289,289,100.00
A2006321,2006-11-17,MYD11A2,LST_Night_1km,284.6200,291.2600,83273.7656,6.6400,288.1445,2.2537,1.5012,289,289,100.00
A2006329,2006-11-25,MYD11A2,LST_Night_1km,279.7600,287.4000,82100.8750,7.6400,284.0861,3.2213,1.7948,289,289,100.00
A2006337,2006-12-03,MYD11A2,LST_Night_1km,278.0800,287.8000,82203.0781,9.7200,284.4397,3.3420,1.8281,289,289,100.00
A2006345,2006-12-11,MYD11A2,LST_Night_1km,278.8800,286.0400,81710.8594,7.1600,282.7365,2.8352,1.6838,289,289,100.00
A2006353,2006-12-19,MYD11A2,LST_Night_1km,280.3400,287.4400,82253.7109,7.1000,284.6149,2.4963,1.5800,289,289,100.00
A2006361,2006-12-27,MYD11A2,LST_Night_1km,278.0400,284.3200,81411.4609,6.2800,281.7006,2.3376,1.5289,289,289,100.00
A2007001,2007-01-01,MYD11A2,LST_Night_1km,277.4400,283.8800,81246.4609,6.4400,281.1296,2.1019,1.4498,289,289,100.00
A2007009,2007-01-09,MYD11A2,LST_Night_1km,274.8800,283.4200,80822.1719,8.5400,279.6615,3.7528,1.9372,289,289,100.00
A2007017,2007-01-17,MYD11A2,LST_Night_1km,275.8200,284.5800,81150.4766,8.7600,280.7975,4.2507,2.0617,289,289,100.00
A2007025,2007-01-25,MYD11A2,LST_Night_1km,281.4000,288.3800,82559.9766,6.9800,285.6747,2.7913,1.6707,289,289,100.00
A2007033,2007-02-02,MYD11A2,LST_Night_1km,282.4800,290.0600,82900.6719,7.5800,286.8535,2.9167,1.7078,289,289,100.00
A2007041,2007-02-10,MYD11A2,LST_Night_1km,281.7000,285.7200,82161.9219,4.0200,284.2973,0.5546,0.7447,289,289,100.00
A2007049,2007-02-18,MYD11A2,LST_Night_1km,283.7800,289.5600,83019.5234,5.7800,287.2648,1.6396,1.2805,289,289,100.00
A2007057,2007-02-26,MYD11A2,LST_Night_1km,283.0000,288.3200,82734.4688,5.3200,286.2784,1.2915,1.1364,289,289,100.00
A2007065,2007-03-06,MYD11A2,LST_Night_1km,280.4000,289.4000,82647.0312,9.0000,285.9759,3.4438,1.8558,289,289,100.00
A2007073,2007-03-14,MYD11A2,LST_Night_1km,285.0800,291.0400,83465.1875,5.9600,288.8069,1.9447,1.3945,289,289,100.00
A2007081,2007-03-22,MYD11A2,LST_Night_1km,287.2600,294.0400,84140.0156,6.7800,291.1419,2.7730,1.6652,289,289,100.00
A2007089,2007-03-30,MYD11A2,LST_Night_1km,288.3200,296.2000,84654.9922,7.8800,292.9239,2.8287,1.6819,289,289,100.00
A2007097,2007-04-07,MYD11A2,LST_Night_1km,291.3800,298.5400,85395.0703,7.1600,295.4847,2.2227,1.4909,289,289,100.00
A2007105,2007-04-15,MYD11A2,LST_Night_1km,292.2200,297.7400,85349.3516,5.5200,295.3265,1.9809,1.4075,289,289,100.00
A2007113,2007-04-23,MYD11A2,LST_Night_1km,294.2000,301.4400,86383.9531,7.2400,298.9064,2.0884,1.4451,289,289,100.00
A2007121,2007-05-01,MYD11A2,LST_Night_1km,295.3800,300.0200,86215.6328,4.6400,298.3240,1.0496,1.0245,289,289,100.00
A2007129,2007-05-09,MYD11A2,LST_Night_1km,297.6800,300.9400,86548.9375,3.2600,299.4773,0.4847,0.6962,289,289,100.00
A2007137,2007-05-17,MYD11A2,LST_Night_1km,295.9200,299.8800,85972.3750,3.9600,297.4823,0.6876,0.8292,289,289,100.00
A2007145,2007-05-25,MYD11A2,LST_Night_1km,291.7400,297.3600,84965.1016,5.6200,293.9969,0.7367,0.8583,289,289,100.00
A2007153,2007-06-02,MYD11A2,LST_Night_1km,298.4600,302.0200,86869.0547,3.5600,300.5850,0.5448,0.7381,289,289,100.00
A2007161,2007-06-10,MYD11A2,LST_Night_1km,296.2800,301.0800,86087.6406,4.8000,297.8811,0.5646,0.7514,289,289,100.00
A2007169,2007-06-18,MYD11A2,LST_Night_1km,294.0600,300.5600,86022.9688,6.5000,297.6573,2.1829,1.4775,289,289,100.00
A2007177,2007-06-26,MYD11A2,LST_Night_1km,297.6800,300.3000,86412.4766,2.6200,299.0051,0.1718,0.4145,289,289,100.00
A2007185,2007-07-04,MYD11A2,LST_Night_1km,286.6200,296.4400,20319.1230,9.8200,294.4800,8.4681,2.9100,289,69,23.88
A2007193,2007-07-12,MYD11A2,LST_Night_1km,294.1000,297.4400,85508.8359,3.3400,295.8783,0.5768,0.7595,289,289,100.00
A2007201,2007-07-20,MYD11A2,LST_Night_1km,293.0800,297.0200,85282.6719,3.9400,295.0958,0.6533,0.8083,289,289,100.00
A2007209,2007-07-28,MYD11A2,LST_Night_1km,299.4000,301.2800,2100.2800,1.8800,300.0400,0.3247,0.5698,289,7,2.42
A2007217,2007-08-05,MYD11A2,LST_Night_1km,291.1000,295.4800,85064.2734,4.3800,294.3401,0.6324,0.7952,289,289,100.00
A2007225,2007-08-13,MYD11A2,LST_Night_1km,290.3000,294.8200,84475.0625,4.5200,292.3013,1.3423,1.1586,289,289,100.00
A2007233,2007-08-21,MYD11A2,LST_Night_1km,292.7200,296.6600,85327.9375,3.9400,295.2524,0.2964,0.5445,289,289,100.00
A2007241,2007-08-29,MYD11A2,LST_Night_1km,293.6800,298.0800,85582.0312,4.4000,296.1316,0.9495,0.9744,289,289,100.00
A2007249,2007-09-06,MYD11A2,LST_Night_1km,293.0200,295.6000,85090.6641,2.5800,294.4314,0.3083,0.5552,289,289,100.00
A2007257,2007-09-14,MYD11A2,LST_Night_1km,294.1400,297.2000,85493.5781,3.0600,295.8255,0.4547,0.6743,289,289,100.00
A2007265,2007-09-22,MYD11A2,LST_Night_1km,292.8400,297.3400,85265.3125,4.5000,295.0357,0.9902,0.9951,289,289,100.00
A2007273,2007-09-30,MYD11A2,LST_Night_1km,289.3000,296.7800,84870.8359,7.4800,293.6707,2.8217,1.6798,289,289,100.00
A2007281,2007-10-08,MYD11A2,LST_Night_1km,286.8000,294.3800,84179.5547,7.5800,291.2787,3.0793,1.7548,289,289,100.00
A2007289,2007-10-16,MYD11A2,LST_Night_1km,285.9600,294.4400,84029.8438,8.4800,290.7607,3.8387,1.9593,289,289,100.00
A2007297,2007-10-24,MYD11A2,LST_Night_1km,284.6800,292.8400,83618.7344,8.1600,289.3382,3.9965,1.9991,289,289,100.00
A2007305,2007-11-01,MYD11A2,LST_Night_1km,284.9800,292.9400,83607.7891,7.9600,289.3003,3.9921,1.9980,289,289,100.00
A2007313,2007-11-09,MYD11A2,LST_Night_1km,284.8200,292.1800,83408.6719,7.3600,288.6113,3.2102,1.7917,289,289,100.00
A2007321,2007-11-17,MYD11A2,LST_Night_1km,281.5400,290.2200,82672.2188,8.6800,286.0630,4.9867,2.2331,289,289,100.00
A2007329,2007-11-25,MYD11A2,LST_Night_1km,282.0600,289.5600,82702.6328,7.5000,286.1683,3.1512,1.7752,289,289,100.00
A2007337,2007-12-03,MYD11A2,LST_Night_1km,279.4600,286.3000,81885.9844,6.8400,283.3425,2.5418,1.5943,289,289,100.00
A2007345,2007-12-11,MYD11A2,LST_Night_1km,275.5400,283.2400,81017.0625,7.7000,280.3358,3.0704,1.7523,289,289,100.00
A2007353,2007-12-19,MYD11A2,LST_Night_1km,279.8600,287.1200,82070.7969,7.2600,283.9820,2.5947,1.6108,289,289,100.00
A2007361,2007-12-27,MYD11A2,LST_Night_1km,275.6800,284.0600,80503.0469,8.3800,280.4984,3.6602,1.9132,289,287,99.31
A2008001,2008-01-01,MYD11A2,LST_Night_1km,273.7600,283.6600,80739.7656,9.9000,279.3763,4.8477,2.2018,289,289,100.00
A2008009,2008-01-09,MYD11A2,LST_Night_1km,276.0800,284.6600,81220.0078,8.5800,281.0381,3.6220,1.9032,289,289,100.00
A2008017,2008-01-17,MYD11A2,LST_Night_1km,273.0800,282.3000,80540.5312,9.2200,278.6870,4.3875,2.0946,289,289,100.00
A2008025,2008-01-25,MYD11A2,LST_Night_1km,275.1400,281.7400,80675.5469,6.6000,279.1541,2.2558,1.5019,289,289,100.00
A2008033,2008-02-02,MYD11A2,LST_Night_1km,275.7200,281.4400,80598.0000,5.7200,278.8858,1.8915,1.3753,289,289,100.00
A2008041,2008-02-10,MYD11A2,LST_Night_1km,276.1400,284.5200,81105.4375,8.3800,280.6417,4.5344,2.1294,289,289,100.00
A2008049,2008-02-18,MYD11A2,LST_Night_1km,280.6000,288.2000,82394.4375,7.6000,285.1019,3.1469,1.7740,289,289,100.00
A2008057,2008-02-26,MYD11A2,LST_Night_1km,281.4200,291.4600,83056.9922,10.0400,287.3944,5.3228,2.3071,289,289,100.00
A2008065,2008-03-05,MYD11A2,LST_Night_1km,284.5200,292.7400,83701.5703,8.2200,289.6248,3.0712,1.7525,289,289,100.00
A2008073,2008-03-13,MYD11A2,LST_Night_1km,286.0800,293.6800,84018.5078,7.6000,290.7215,2.9843,1.7275,289,289,100.00
A2008081,2008-03-21,MYD11A2,LST_Night_1km,287.6200,293.4400,84143.0781,5.8200,291.1525,2.2652,1.5051,289,289,100.00
A2008089,2008-03-29,MYD11A2,LST_Night_1km,285.3000,294.2600,84156.3359,8.9600,291.1984,1.8245,1.3508,289,289,100.00
A2008097,2008-04-06,MYD11A2,LST_Night_1km,289.3400,295.3800,84656.7656,6.0400,292.9300,1.6083,1.2682,289,289,100.00
A2008105,2008-04-14,MYD11A2,LST_Night_1km,290.0800,296.9400,84941.7188,6.8600,293.9160,2.6541,1.6291,289,289,100.00
A2008113,2008-04-22,MYD11A2,LST_Night_1km,291.3200,298.8800,85384.8047,7.5600,295.4492,3.2055,1.7904,289,289,100.00
A2008121,2008-04-30,MYD11A2,LST_Night_1km,294.8200,298.9400,85873.6641,4.1200,297.1407,0.6684,0.8175,289,289,100.00
A2008129,2008-05-08,MYD11A2,LST_Night_1km,294.2400,298.9400,85558.8125,4.7000,296.0513,0.5164,0.7186,289,289,100.00
A2008137,2008-05-16,MYD11A2,LST_Night_1km,297.3200,299.7600,86263.0078,2.4400,298.4879,0.2467,0.4967,289,289,100.00
A2008145,2008-05-24,MYD11A2,LST_Night_1km,295.1600,298.9000,85899.5234,3.7400,297.2302,0.7534,0.8680,289,289,100.00
A2008153,2008-06-01,MYD11A2,LST_Night_1km,296.2000,299.1200,86059.4062,2.9200,297.7834,0.4420,0.6648,289,289,100.00
A2008161,2008-06-09,MYD11A2,LST_Night_1km,291.4200,298.3800,58176.0703,6.9600,296.8167,1.3022,1.1412,289,196,67.82
A2008169,2008-06-17,MYD11A2,LST_Night_1km,292.6000,297.2600,85408.7969,4.6600,295.5322,0.8028,0.8960,289,289,100.00
A2008177,2008-06-25,MYD11A2,LST_Night_1km,285.7000,295.1800,83702.0859,9.4800,291.6449,3.4081,1.8461,289,287,99.31
A2008185,2008-07-03,MYD11A2,LST_Night_1km,292.2200,295.2200,15305.5996,3.0000,294.3384,0.5625,0.7500,289,52,17.99
A2008193,2008-07-11,MYD11A2,LST_Night_1km,290.0400,294.7200,84661.7812,4.6800,292.9473,0.6889,0.8300,289,289,100.00
A2008201,2008-07-19,MYD11A2,LST_Night_1km,294.9000,299.5000,85269.3828,4.6000,297.1059,0.5678,0.7535,289,287,99.31
A2008209,2008-07-27,MYD11A2,LST_Night_1km,288.5800,299.4000,64990.5586,10.8200,295.4116,4.3492,2.0855,289,220,76.12
A2008217,2008-08-04,MYD11A2,LST_Night_1km,276.9000,290.3000,8527.3398,13.4000,284.2447,22.9975,4.7956,289,30,10.38
A2008225,2008-08-12,MYD11A2,LST_Night_1km,289.5800,293.7600,84155.5469,4.1800,291.1957,0.5374,0.7331,289,289,100.00
A2008233,2008-08-20,MYD11A2,LST_Night_1km,291.4200,295.3600,84868.2578,3.9400,293.6618,0.7158,0.8461,289,289,100.00
A2008241,2008-08-28,MYD11A2,LST_Night_1km,294.1400,298.3600,85729.4453,4.2200,296.6417,0.7909,0.8893,289,289,100.00
A2008249,2008-09-05,MYD11A2,LST_Night_1km,293.3200,297.1200,85225.4688,3.8000,294.8978,0.5199,0.7210,289,289,100.00
A2008257,2008-09-13,MYD11A2,LST_Night_1km,292.9200,295.6400,85057.8438,2.7200,294.3178,0.5088,0.7133,289,289,100.00
A2008265,2008-09-21,MYD11A2,LST_Night_1km,293.5200,295.7200,85130.9219,2.2000,294.5707,0.1863,0.4316,289,289,100.00
A2008273,2008-09-29,MYD11A2,LST_Night_1km,294.3800,298.4800,85723.1641,4.1000,296.6199,0.7782,0.8822,289,289,100.00
A2008281,2008-10-07,MYD11A2,LST_Night_1km,291.3200,297.9000,85278.0469,6.5800,295.0797,2.2523,1.5008,289,289,100.00
A2008289,2008-10-15,MYD11A2,LST_Night_1km,288.6000,293.8800,84342.7109,5.2800,291.8433,1.3119,1.1454,289,289,100.00
A2008297,2008-10-23,MYD11A2,LST_Night_1km,286.1000,294.0800,84041.1641,7.9800,290.7999,3.2726,1.8090,289,289,100.00
A2008305,2008-10-31,MYD11A2,LST_Night_1km,285.1000,293.8000,83930.8281,8.7000,290.4181,3.5465,1.8832,289,289,100.00
A2008313,2008-11-08,MYD11A2,LST_Night_1km,285.6200,292.3800,83630.8516,6.7600,289.3801,2.8821,1.6977,289,289,100.00
A2008321,2008-11-16,MYD11A2,LST_Night_1km,282.2600,289.9600,82916.7188,7.7000,286.9091,2.6203,1.6187,289,289,100.00
A2008329,2008-11-24,MYD11A2,LST_Night_1km,280.7200,289.6000,82468.2891,8.8800,285.3574,4.5203,2.1261,289,289,100.00
A2008337,2008-12-02,MYD11A2,LST_Night_1km,283.0600,289.7400,83029.4609,6.6800,287.2992,1.9528,1.3974,289,289,100.00
A2008345,2008-12-10,MYD11A2,LST_Night_1km,281.1600,287.9200,82501.4297,6.7600,285.4721,2.0093,1.4175,289,289,100.00
A2008353,2008-12-18,MYD11A2,LST_Night_1km,277.5000,287.5000,81536.2344,10.0000,282.1323,2.6750,1.6356,289,289,100.00
A2008361,2008-12-26,MYD11A2,LST_Night_1km,279.0000,286.9200,81859.6094,7.9200,283.2513,3.3707,1.8359,289,289,100.00
A2009001,2009-01-01,MYD11A2,LST_Night_1km,276.8600,284.5400,81440.5312,7.6800,281.8011,2.8104,1.6764,289,289,100.00
A2009009,2009-01-09,MYD11A2,LST_Night_1km,279.0400,286.6400,82069.0234,7.6000,283.9759,3.0104,1.7350,289,289,100.00
A2009017,2009-01-17,MYD11A2,LST_Night_1km,276.9400,288.7600,82152.7578,11.8200,284.2656,4.0204,2.0051,289,289,100.00
A2009025,2009-01-25,MYD11A2,LST_Night_1km,279.3600,287.2000,81949.4375,7.8400,283.5621,3.4318,1.8525,289,289,100.00
A2009033,2009-02-02,MYD11A2,LST_Night_1km,281.8800,288.4800,82612.4297,6.6000,285.8562,2.3641,1.5375,289,289,100.00
A2009041,2009-02-10,MYD11A2,LST_Night_1km,280.0600,287.4600,82288.9531,7.4000,284.7368,2.3457,1.5316,289,289,100.00
A2009049,2009-02-18,MYD11A2,LST_Night_1km,282.3400,290.0800,82873.0391,7.7400,286.7579,2.6990,1.6429,289,289,100.00
A2009057,2009-02-26,MYD11A2,LST_Night_1km,286.4000,293.7400,83992.4062,7.3400,290.6312,2.7502,1.6584,289,289,100.00
A2009065,2009-03-06,MYD11A2,LST_Night_1km,285.3600,290.4400,83353.5938,5.0800,288.4207,1.3880,1.1781,289,289,100.00
A2009073,2009-03-14,MYD11A2,LST_Night_1km,285.3600,293.1000,83656.4922,7.7400,289.4688,3.6773,1.9176,289,289,100.00
A2009081,2009-03-22,MYD11A2,LST_Night_1km,285.1800,290.8800,83485.2500,5.7000,288.8763,1.2274,1.1079,289,289,100.00
A2009089,2009-03-30,MYD11A2,LST_Night_1km,289.4000,295.5600,84620.7422,6.1600,292.8053,1.7941,1.3395,289,289,100.00
A2009097,2009-04-07,MYD11A2,LST_Night_1km,288.5000,294.6600,84418.4062,6.1600,292.1052,1.9201,1.3857,289,289,100.00
A2009105,2009-04-15,MYD11A2,LST_Night_1km,290.2200,297.4000,85139.3516,7.1800,294.5998,2.7151,1.6478,289,289,100.00
A2009113,2009-04-23,MYD11A2,LST_Night_1km,290.6800,298.9400,85477.6641,8.2600,295.7705,3.5512,1.8845,289,289,100.00
A2009121,2009-05-01,MYD11A2,LST_Night_1km,292.9200,298.1200,85504.2969,5.2000,295.8626,0.9453,0.9722,289,289,100.00
A2009129,2009-05-09,MYD11A2,LST_Night_1km,299.0200,302.6800,86986.5859,3.6600,300.9916,0.5952,0.7715,289,289,100.00
A2009137,2009-05-17,MYD11A2,LST_Night_1km,296.4600,301.5200,86495.2344,5.0600,299.2915,0.9623,0.9810,289,289,100.00
A2009145,2009-05-25,MYD11A2,LST_Night_1km,296.7800,299.6200,86249.6641,2.8400,298.4417,0.2683,0.5179,289,289,100.00
A2009153,2009-06-02,MYD11A2,LST_Night_1km,297.1400,301.0800,86518.2891,3.9400,299.3712,0.6875,0.8291,289,289,100.00
A2009161,2009-06-10,MYD11A2,LST_Night_1km,296.1200,301.5200,86195.9766,5.4000,298.2560,1.1478,1.0714,289,289,100.00
A2009169,2009-06-18,MYD11A2,LST_Night_1km,296.2400,300.7400,86335.5391,4.5000,298.7389,0.8938,0.9454,289,289,100.00
A2009177,2009-06-26,MYD11A2,LST_Night_1km,295.4800,298.3600,85855.2969,2.8800,297.0771,0.4138,0.6433,289,289,100.00
A2009185,2009-07-04,MYD11A2,LST_Night_1km,297.3800,302.8200,86822.2500,5.4400,300.4230,1.1490,1.0719,289,289,100.00
A2009193,2009-07-12,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2009201,2009-07-20,MYD11A2,LST_Night_1km,286.8200,295.7600,66264.7500,8.9400,293.2068,2.1750,1.4748,289,226,78.20
A2009209,2009-07-28,MYD11A2,LST_Night_1km,293.7200,295.8200,85224.6172,2.1000,294.8949,0.2499,0.4999,289,289,100.00
A2009217,2009-08-05,MYD11A2,LST_Night_1km,296.5200,298.6200,85973.2969,2.1000,297.4854,0.2272,0.4767,289,289,100.00
A2009225,2009-08-13,MYD11A2,LST_Night_1km,293.4000,296.5200,85331.7812,3.1200,295.2657,0.5852,0.7650,289,289,100.00
A2009233,2009-08-21,MYD11A2,LST_Night_1km,295.7000,299.9600,86174.3281,4.2600,298.1811,0.9820,0.9910,289,289,100.00
A2009241,2009-08-29,MYD11A2,LST_Night_1km,294.3600,296.6400,85391.5156,2.2800,295.4724,0.2960,0.5440,289,289,100.00
A2009249,2009-09-06,MYD11A2,LST_Night_1km,294.4400,299.1400,85757.5078,4.7000,296.7388,1.0831,1.0407,289,289,100.00
A2009257,2009-09-14,MYD11A2,LST_Night_1km,294.8000,299.6400,86181.0547,4.8400,298.2043,0.8273,0.9096,289,289,100.00
A2009265,2009-09-22,MYD11A2,LST_Night_1km,295.5200,300.3400,86268.2031,4.8200,298.5059,0.9857,0.9928,289,289,100.00
A2009273,2009-09-30,MYD11A2,LST_Night_1km,294.7000,297.6600,85651.0391,2.9600,296.3704,0.4161,0.6451,289,289,100.00
A2009281,2009-10-08,MYD11A2,LST_Night_1km,291.4400,298.4400,85248.3047,7.0000,294.9768,1.6651,1.2904,289,289,100.00
A2009289,2009-10-16,MYD11A2,LST_Night_1km,285.8800,293.7200,83923.2812,7.8400,290.3920,3.3080,1.8188,289,289,100.00
A2009297,2009-10-24,MYD11A2,LST_Night_1km,286.0000,293.8000,83862.1484,7.8000,290.1805,3.8385,1.9592,289,289,100.00
A2009305,2009-11-01,MYD11A2,LST_Night_1km,286.9800,293.2000,84066.3281,6.2200,290.8870,1.9466,1.3952,289,289,100.00
A2009313,2009-11-09,MYD11A2,LST_Night_1km,286.5600,291.0600,83551.1719,4.5000,289.1044,0.7809,0.8837,289,289,100.00
A2009321,2009-11-17,MYD11A2,LST_Night_1km,280.0600,287.4200,82225.2969,7.3600,284.5166,2.7466,1.6573,289,289,100.00
A2009329,2009-11-25,MYD11A2,LST_Night_1km,279.3800,288.6400,82280.2500,9.2600,284.7068,4.3794,2.0927,289,289,100.00
A2009337,2009-12-03,MYD11A2,LST_Night_1km,282.6600,288.7800,82681.7266,6.1200,286.0959,1.7674,1.3294,289,289,100.00
A2009345,2009-12-11,MYD11A2,LST_Night_1km,280.7000,287.5600,82253.9609,6.8600,284.6158,2.5005,1.5813,289,289,100.00
A2009353,2009-12-19,MYD11A2,LST_Night_1km,279.3800,285.3200,81757.8672,5.9400,282.8992,2.3833,1.5438,289,289,100.00
A2009361,2009-12-27,MYD11A2,LST_Night_1km,278.5400,285.3800,81651.4141,6.8400,282.5309,2.3791,1.5424,289,289,100.00
A2010001,2010-01-01,MYD11A2,LST_Night_1km,276.3800,283.4800,81053.4453,7.1000,280.4618,2.8156,1.6780,289,289,100.00
A2010009,2010-01-09,MYD11A2,LST_Night_1km,276.2400,283.6800,81038.9922,7.4400,280.4117,2.6695,1.6339,289,289,100.00
A2010017,2010-01-17,MYD11A2,LST_Night_1km,279.8600,286.1000,81950.6328,6.2400,283.5662,2.1981,1.4826,289,289,100.00
A2010025,2010-01-25,MYD11A2,LST_Night_1km,282.0800,287.8200,82423.5078,5.7400,285.2025,2.0091,1.4174,289,289,100.00
A2010033,2010-02-02,MYD11A2,LST_Night_1km,279.7600,286.4600,81941.4297,6.7000,283.5344,2.5868,1.6083,289,289,100.00
A2010041,2010-02-10,MYD11A2,LST_Night_1km,280.3600,286.6400,82147.2578,6.2800,284.2466,1.6668,1.2910,289,289,100.00
A2010049,2010-02-18,MYD11A2,LST_Night_1km,282.2600,288.3800,82540.8359,6.1200,285.6084,2.1851,1.4782,289,289,100.00
A2010057,2010-02-26,MYD11A2,LST_Night_1km,285.5600,293.2800,84078.2422,7.7200,290.9282,2.1760,1.4751,289,289,100.00
A2010065,2010-03-06,MYD11A2,LST_Night_1km,285.6400,292.5000,83690.5234,6.8600,289.5866,2.4624,1.5692,289,289,100.00
A2010073,2010-03-14,MYD11A2,LST_Night_1km,290.0200,296.9600,84996.4688,6.9400,294.1054,2.2215,1.4905,289,289,100.00
A2010081,2010-03-22,MYD11A2,LST_Night_1km,289.7600,297.7600,85218.8047,8.0000,294.8748,2.7977,1.6726,289,289,100.00
A2010089,2010-03-30,MYD11A2,LST_Night_1km,290.1000,296.6400,84963.0234,6.5400,293.9897,1.7997,1.3415,289,289,100.00
A2010097,2010-04-07,MYD11A2,LST_Night_1km,289.3800,298.9200,85339.0781,9.5400,295.2909,5.8354,2.4157,289,289,100.00
A2010105,2010-04-15,MYD11A2,LST_Night_1km,296.1400,301.5000,86508.4219,5.3600,299.3371,1.2209,1.1050,289,289,100.00
A2010113,2010-04-23,MYD11A2,LST_Night_1km,290.4600,298.3400,85385.6250,7.8800,295.4520,2.2890,1.5130,289,289,100.00
A2010121,2010-05-01,MYD11A2,LST_Night_1km,292.3600,297.3000,85422.7734,4.9400,295.5805,0.7322,0.8557,289,289,100.00
A2010129,2010-05-09,MYD11A2,LST_Night_1km,294.8000,301.1000,86467.3047,6.3000,299.1948,0.8816,0.9390,289,289,100.00
A2010137,2010-05-17,MYD11A2,LST_Night_1km,297.5400,302.6600,86719.9766,5.1200,300.0691,0.8710,0.9333,289,289,100.00
A2010145,2010-05-25,MYD11A2,LST_Night_1km,297.6800,300.2800,86420.0938,2.6000,299.0315,0.3099,0.5567,289,289,100.00
A2010153,2010-06-02,MYD11A2,LST_Night_1km,293.1000,296.3600,85227.4062,3.2600,294.9045,0.5511,0.7423,289,289,100.00
A2010161,2010-06-10,MYD11A2,LST_Night_1km,295.6800,301.0000,86248.4062,5.3200,298.4374,1.4127,1.1886,289,289,100.00
A2010169,2010-06-18,MYD11A2,LST_Night_1km,298.1200,301.8600,86707.2891,3.7400,300.0252,0.5912,0.7689,289,289,100.00
A2010177,2010-06-26,MYD11A2,LST_Night_1km,296.6000,300.9600,86504.2578,4.3600,299.3227,0.5849,0.7648,289,289,100.00
A2010185,2010-07-04,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2010193,2010-07-12,MYD11A2,LST_Night_1km,293.9800,297.5600,85617.2812,3.5800,296.2536,0.4215,0.6493,289,289,100.00
A2010201,2010-07-20,MYD11A2,LST_Night_1km,295.0600,297.6800,83761.1406,2.6200,295.9758,0.2086,0.4567,289,283,97.92
A2010209,2010-07-28,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2010217,2010-08-05,MYD11A2,LST_Night_1km,294.6000,298.2400,85781.9609,3.6400,296.8234,0.4218,0.6495,289,289,100.00
A2010225,2010-08-13,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2010233,2010-08-21,MYD11A2,LST_Night_1km,293.3000,297.1400,85318.9062,3.8400,295.2211,0.6996,0.8364,289,289,100.00
A2010241,2010-08-29,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2010249,2010-09-06,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2010257,2010-09-14,MYD11A2,LST_Night_1km,291.9400,294.3400,84693.1484,2.4000,293.0559,0.1518,0.3896,289,289,100.00
A2010265,2010-09-22,MYD11A2,LST_Night_1km,290.8200,295.8000,84824.6250,4.9800,293.5108,1.4079,1.1866,289,289,100.00
A2010273,2010-09-30,MYD11A2,LST_Night_1km,291.8000,296.9200,85148.8516,5.1200,294.6327,1.6309,1.2771,289,289,100.00
A2010281,2010-10-08,MYD11A2,LST_Night_1km,290.4200,297.2400,85114.5703,6.8200,294.5141,2.5905,1.6095,289,289,100.00
A2010289,2010-10-16,MYD11A2,LST_Night_1km,292.2000,296.7000,85206.5625,4.5000,294.8324,1.2038,1.0972,289,289,100.00
A2010297,2010-10-24,MYD11A2,LST_Night_1km,287.3400,294.3800,84153.2031,7.0400,291.1876,2.6635,1.6320,289,289,100.00
A2010305,2010-11-01,MYD11A2,LST_Night_1km,285.3400,291.7000,83566.5703,6.3600,289.1577,2.0867,1.4445,289,289,100.00
A2010313,2010-11-09,MYD11A2,LST_Night_1km,290.2600,293.6800,84475.9922,3.4200,292.3045,0.4378,0.6617,289,289,100.00
A2010321,2010-11-17,MYD11A2,LST_Night_1km,285.2400,289.3600,83085.0234,4.1200,287.4914,0.6253,0.7908,289,289,100.00
A2010329,2010-11-25,MYD11A2,LST_Night_1km,282.6000,287.2600,82417.0312,4.6600,285.1801,0.9803,0.9901,289,289,100.00
A2010337,2010-12-03,MYD11A2,LST_Night_1km,279.2600,284.6000,81612.2266,5.3400,282.3952,1.5454,1.2432,289,289,100.00
A2010345,2010-12-11,MYD11A2,LST_Night_1km,278.4200,285.1400,81455.4297,6.7200,281.8527,2.6156,1.6173,289,289,100.00
A2010353,2010-12-19,MYD11A2,LST_Night_1km,277.7400,284.5800,81329.7422,6.8400,281.4178,2.5643,1.6014,289,289,100.00
