date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2004153,2004-06-01,MOD11A2,LST_Night_1km,300.7800,303.1800,87223.6484,2.4000,301.8119,0.2520,0.5020,289,289,100.00
A2004161,2004-06-09,MOD11A2,LST_Night_1km,297.9800,300.7000,86561.6953,2.7200,299.5214,0.2726,0.5221,289,289,100.00
A2004169,2004-06-17,MOD11A2,LST_Night_1km,295.1800,297.9400,85796.6797,2.7600,296.8743,0.2622,0.5121,289,289,100.00
A2004177,2004-06-25,MOD11A2,LST_Night_1km,296.9000,300.0600,86364.3594,3.1600,298.8386,0.3508,0.5922,289,289,100.00
A2004185,2004-07-03,MOD11A2,LST_Night_1km,291.7400,295.6200,84648.2734,3.8800,292.9006,0.4635,0.6808,289,289,100.00
A2004193,2004-07-11,MOD11A2,LST_Night_1km,296.3800,298.2400,85956.0469,1.8600,297.4258,0.1008,0.3174,289,289,100.00
A2004201,2004-07-19,MOD11A2,LST_Night_1km,296.4800,298.3400,85923.5234,1.8600,297.3132,0.1250,0.3535,289,289,100.00
A2004209,2004-07-27,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2004217,2004-08-04,MOD11A2,LST_Night_1km,297.0400,300.7400,67553.8516,3.7000,298.9109,0.7907,0.8892,289,226,78.20
A2004225,2004-08-12,MOD11A2,LST_Night_1km,292.5600,295.1200,84821.4609,2.5600,293.4999,0.2440,0.4939,289,289,100.00
A2004233,2004-08-20,MOD11A2,LST_Night_1km,291.1800,295.3200,84433.0000,4.1400,292.1557,0.4696,0.6853,289,289,100.00
A2004241,2004-08-28,MOD11A2,LST_Night_1km,295.2600,297.4200,85605.6719,2.1600,296.2134,0.1631,0.4039,289,289,100.00
A2004249,2004-09-05,MOD11A2,LST_Night_1km,296.0200,298.9200,86038.5391,2.9000,297.7112,0.2595,0.5094,289,289,100.00
A2004257,2004-09-13,MOD11A2,LST_Night_1km,295.7400,297.7600,85745.7812,2.0200,296.6982,0.1870,0.4324,289,289,100.00
A2004265,2004-09-21,MOD11A2,LST_Night_1km,295.5600,298.8600,85917.1797,3.3000,297.2913,0.4313,0.6567,289,289,100.00
A2004273,2004-09-29,MOD11A2,LST_Night_1km,293.2400,296.7200,85230.0625,3.4800,294.9137,0.6808,0.8251,289,289,100.00
A2004281,2004-10-07,MOD11A2,LST_Night_1km,291.7000,295.7000,84744.5000,4.0000,293.2336,0.6622,0.8137,289,289,100.00
A2004289,2004-10-15,MOD11A2,LST_Night_1km,290.2400,294.7200,84584.6094,4.4800,292.6803,1.1575,1.0759,289,289,100.00
A2004297,2004-10-23,MOD11A2,LST_Night_1km,287.6000,293.4600,84037.4844,5.8600,290.7871,2.1386,1.4624,289,289,100.00
A2004305,2004-10-31,MOD11A2,LST_Night_1km,284.5600,292.4200,83455.4375,7.8600,288.7731,3.4183,1.8489,289,289,100.00
A2004313,2004-11-08,MOD11A2,LST_Night_1km,285.0800,291.4800,83365.6797,6.4000,288.4626,2.8167,1.6783,289,289,100.00
A2004321,2004-11-16,MOD11A2,LST_Night_1km,285.5600,292.8800,83612.6250,7.3200,289.3170,3.3093,1.8192,289,289,100.00
A2004329,2004-11-24,MOD11A2,LST_Night_1km,285.1200,291.0600,83463.5547,5.9400,288.8012,1.5416,1.2416,289,289,100.00
A2004337,2004-12-02,MOD11A2,LST_Night_1km,280.2600,288.0800,82370.5625,7.8200,285.0193,4.0208,2.0052,289,289,100.00
A2004345,2004-12-10,MOD11A2,LST_Night_1km,281.8000,288.3200,82375.7969,6.5200,285.0374,2.8857,1.6987,289,289,100.00
A2004353,2004-12-18,MOD11A2,LST_Night_1km,280.5600,286.8800,82078.8047,6.3200,284.0097,2.4825,1.5756,289,289,100.00
A2004361,2004-12-26,MOD11A2,LST_Night_1km,279.5200,285.3400,81794.1719,5.8200,283.0248,1.9292,1.3889,289,289,100.00
A2005001,2005-01-01,MOD11A2,LST_Night_1km,279.8400,285.4200,81697.2734,5.5800,282.6895,2.1408,1.4631,289,289,100.00
A2005009,2005-01-09,MOD11A2,LST_Night_1km,280.2000,285.3000,81771.3438,5.1000,282.9458,1.7169,1.3103,289,289,100.00
A2005017,2005-01-17,MOD11A2,LST_Night_1km,278.7400,284.2000,81434.7344,5.4600,281.7811,1.5399,1.2409,289,289,100.00
A2005025,2005-01-25,MOD11A2,LST_Night_1km,279.6000,284.5600,81540.0469,4.9600,282.1455,1.8437,1.3578,289,289,100.00
A2005033,2005-02-02,MOD11A2,LST_Night_1km,280.4200,287.4400,82200.4688,7.0200,284.4307,2.6396,1.6247,289,289,100.00
A2005041,2005-02-10,MOD11A2,LST_Night_1km,283.2000,289.1600,82822.4688,5.9600,286.5829,1.5985,1.2643,289,289,100.00
A2005049,2005-02-18,MOD11A2,LST_Night_1km,279.7200,285.9400,81859.1328,6.2200,283.2496,1.9863,1.4094,289,289,100.00
A2005057,2005-02-26,MOD11A2,LST_Night_1km,284.8400,292.3400,83716.7812,7.5000,289.6774,3.7700,1.9416,289,289,100.00
A2005065,2005-03-06,MOD11A2,LST_Night_1km,286.9000,292.0600,83725.3750,5.1600,289.7072,1.4884,1.2200,289,289,100.00
A2005073,2005-03-14,MOD11A2,LST_Night_1km,289.7000,295.1000,84516.3672,5.4000,292.4442,1.6041,1.2665,289,289,100.00
A2005081,2005-03-22,MOD11A2,LST_Night_1km,290.8200,295.1200,84705.5469,4.3000,293.0988,0.9457,0.9725,289,289,100.00
A2005089,2005-03-30,MOD11A2,LST_Night_1km,290.0200,296.0600,84699.9141,6.0400,293.0793,2.3235,1.5243,289,289,100.00
A2005097,2005-04-07,MOD11A2,LST_Night_1km,289.5800,294.8600,84452.9141,5.2800,292.2246,1.6927,1.3010,289,289,100.00
A2005105,2005-04-15,MOD11A2,LST_Night_1km,292.1200,296.9200,85175.2812,4.8000,294.7242,1.6192,1.2725,289,289,100.00
A2005113,2005-04-23,MOD11A2,LST_Night_1km,290.8000,296.1000,84543.0312,5.3000,292.5364,0.6535,0.8084,289,289,100.00
A2005121,2005-05-01,MOD11A2,LST_Night_1km,293.4400,297.4400,85446.5312,4.0000,295.6628,0.6330,0.7956,289,289,100.00
A2005129,2005-05-09,MOD11A2,LST_Night_1km,296.0200,300.4600,86149.4297,4.4400,298.0949,1.0420,1.0208,289,289,100.00
A2005137,2005-05-17,MOD11A2,LST_Night_1km,294.7600,299.8200,86052.8828,5.0600,297.7608,1.2927,1.1370,289,289,100.00
A2005145,2005-05-25,MOD11A2,LST_Night_1km,296.8400,301.4600,86575.0000,4.6200,299.5675,1.0550,1.0271,289,289,100.00
A2005153,2005-06-02,MOD11A2,LST_Night_1km,296.0600,300.5800,86060.4609,4.5200,297.7870,0.6216,0.7884,289,289,100.00
A2005161,2005-06-10,MOD11A2,LST_Night_1km,298.5000,302.6800,86918.7891,4.1800,300.7570,0.9194,0.9589,289,289,100.00
A2005169,2005-06-18,MOD11A2,LST_Night_1km,297.2400,302.7400,87035.2422,5.5000,301.1600,0.7929,0.8904,289,289,100.00
A2005177,2005-06-26,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2005185,2005-07-04,MOD11A2,LST_Night_1km,294.9000,297.4800,79888.8281,2.5800,295.8846,0.1943,0.4408,289,270,93.43
A2005193,2005-07-12,MOD11A2,LST_Night_1km,298.0400,301.6800,86634.6562,3.6400,299.7739,0.3906,0.6250,289,289,100.00
A2005201,2005-07-20,MOD11A2,LST_Night_1km,294.3400,297.8400,85518.6875,3.5000,295.9124,0.2087,0.4569,289,289,100.00
A2005209,2005-07-28,MOD11A2,LST_Night_1km,295.5800,299.3000,74100.8516,3.7200,297.5938,0.6610,0.8130,289,249,86.16
A2005217,2005-08-05,MOD11A2,LST_Night_1km,295.3800,298.0600,85755.1875,2.6800,296.7307,0.2244,0.4738,289,289,100.00
A2005225,2005-08-13,MOD11A2,LST_Night_1km,294.9600,299.3200,85744.8594,4.3600,296.6950,0.8131,0.9017,289,289,100.00
A2005233,2005-08-21,MOD11A2,LST_Night_1km,295.5800,298.2000,85760.9844,2.6200,296.7508,0.2124,0.4608,289,289,100.00
A2005241,2005-08-29,MOD11A2,LST_Night_1km,297.8400,301.3200,86627.5078,3.4800,299.7492,0.3966,0.6298,289,289,100.00
A2005249,2005-09-06,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2005257,2005-09-14,MOD11A2,LST_Night_1km,294.6200,298.5800,85788.8984,3.9600,296.8474,0.4636,0.6809,289,289,100.00
A2005265,2005-09-22,MOD11A2,LST_Night_1km,293.9600,295.7000,85138.6641,1.7400,294.5974,0.1192,0.3453,289,289,100.00
A2005273,2005-09-30,MOD11A2,LST_Night_1km,293.3000,297.8400,85450.6641,4.5400,295.6770,1.0314,1.0156,289,289,100.00
A2005281,2005-10-08,MOD11A2,LST_Night_1km,292.1200,297.0000,85165.0469,4.8800,294.6888,1.3102,1.1447,289,289,100.00
A2005289,2005-10-16,MOD11A2,LST_Night_1km,289.0600,295.0000,84422.7891,5.9400,292.1204,2.6893,1.6399,289,289,100.00
A2005297,2005-10-24,MOD11A2,LST_Night_1km,286.4000,293.1600,83801.3203,6.7600,289.9700,2.9027,1.7037,289,289,100.00
A2005305,2005-11-01,MOD11A2,LST_Night_1km,285.9600,292.7600,83642.2734,6.8000,289.4196,3.5067,1.8726,289,289,100.00
A2005313,2005-11-09,MOD11A2,LST_Night_1km,286.0000,291.9800,83529.2109,5.9800,289.0284,2.4689,1.5713,289,289,100.00
A2005321,2005-11-17,MOD11A2,LST_Night_1km,284.9400,291.8200,83366.7031,6.8800,288.4661,3.0828,1.7558,289,289,100.00
A2005329,2005-11-25,MOD11A2,LST_Night_1km,281.7600,289.0000,82697.3359,7.2400,286.1500,3.4644,1.8613,289,289,100.00
A2005337,2005-12-03,MOD11A2,LST_Night_1km,279.0000,286.7600,81851.6172,7.7600,283.2236,4.2560,2.0630,289,289,100.00
A2005345,2005-12-11,MOD11A2,LST_Night_1km,278.4000,285.5400,81548.9375,7.1400,282.1763,3.7792,1.9440,289,289,100.00
A2005353,2005-12-19,MOD11A2,LST_Night_1km,278.4800,285.1200,81495.2188,6.6400,281.9904,3.1003,1.7608,289,289,100.00
A2005361,2005-12-27,MOD11A2,LST_Night_1km,280.9800,286.8400,82181.3359,5.8600,284.3645,2.5113,1.5847,289,289,100.00
A2006001,2006-01-01,MOD11A2,LST_Night_1km,275.7800,284.0000,81048.9766,8.2200,280.4463,3.7311,1.9316,289,289,100.00
A2006009,2006-01-09,MOD11A2,LST_Night_1km,280.2000,288.0600,82345.6719,7.8600,284.9331,3.0467,1.7455,289,289,100.00
A2006017,2006-01-17,MOD11A2,LST_Night_1km,280.8200,287.7000,82126.7188,6.8800,284.1755,2.3676,1.5387,289,289,100.00
A2006025,2006-01-25,MOD11A2,LST_Night_1km,280.3800,287.8800,82094.4141,7.5000,284.0637,3.7158,1.9276,289,289,100.00
A2006033,2006-02-02,MOD11A2,LST_Night_1km,284.2200,291.0000,83191.1562,6.7800,287.8587,2.9624,1.7212,289,289,100.00
A2006041,2006-02-10,MOD11A2,LST_Night_1km,286.7200,292.9200,83853.8906,6.2000,290.1519,2.5191,1.5872,289,289,100.00
A2006049,2006-02-18,MOD11A2,LST_Night_1km,288.6600,294.8600,84422.5625,6.2000,292.1196,2.4246,1.5571,289,289,100.00
A2006057,2006-02-26,MOD11A2,LST_Night_1km,285.7000,292.8400,83851.1172,7.1400,290.1423,2.7791,1.6671,289,289,100.00
A2006065,2006-03-06,MOD11A2,LST_Night_1km,287.6600,292.8800,83810.7031,5.2200,290.0024,1.4144,1.1893,289,289,100.00
A2006073,2006-03-14,MOD11A2,LST_Night_1km,288.1800,292.6200,83950.7891,4.4400,290.4872,1.2692,1.1266,289,289,100.00
A2006081,2006-03-22,MOD11A2,LST_Night_1km,290.5200,294.6600,84549.6094,4.1400,292.5592,1.0959,1.0469,289,289,100.00
A2006089,2006-03-30,MOD11A2,LST_Night_1km,290.5800,298.2400,85175.3750,7.6600,294.7245,2.9760,1.7251,289,289,100.00
A2006097,2006-04-07,MOD11A2,LST_Night_1km,290.0800,297.1200,85153.4609,7.0400,294.6487,2.0449,1.4300,289,289,100.00
A2006105,2006-04-15,MOD11A2,LST_Night_1km,291.8800,296.4400,84862.0938,4.5600,293.6405,0.8630,0.9290,289,289,100.00
A2006113,2006-04-23,MOD11A2,LST_Night_1km,296.5000,300.3800,86282.3984,3.8800,298.5550,0.6797,0.8244,289,289,100.00
A2006121,2006-05-01,MOD11A2,LST_Night_1km,298.9600,302.8800,86956.0703,3.9200,300.8860,0.6838,0.8269,289,289,100.00
A2006129,2006-05-09,MOD11A2,LST_Night_1km,297.9800,301.0400,86686.5938,3.0600,299.9536,0.2595,0.5094,289,289,100.00
A2006137,2006-05-17,MOD11A2,LST_Night_1km,295.5600,299.1000,85966.6641,3.5400,297.4625,0.3162,0.5623,289,289,100.00
A2006145,2006-05-25,MOD11A2,LST_Night_1km,299.1600,303.6600,87165.9531,4.5000,301.6123,0.7804,0.8834,289,289,100.00
A2006153,2006-06-02,MOD11A2,LST_Night_1km,296.0800,299.2200,86017.8203,3.1400,297.6395,0.3745,0.6120,289,289,100.00
A2006161,2006-06-10,MOD11A2,LST_Night_1km,296.6400,298.8600,85994.3438,2.2200,297.5583,0.2324,0.4821,289,289,100.00
A2006169,2006-06-18,MOD11A2,LST_Night_1km,295.9600,303.9000,86318.2812,7.9400,298.6792,3.1918,1.7866,289,289,100.00
A2006177,2006-06-26,MOD11A2,LST_Night_1km,292.2800,294.3400,38396.8750,2.0600,293.1059,0.2178,0.4667,289,131,45.33
A2006185,2006-07-04,MOD11A2,LST_Night_1km,293.1400,303.3800,86362.3203,10.2400,298.8315,3.3388,1.8272,289,289,100.00
A2006193,2006-07-12,MOD11A2,LST_Night_1km,295.4800,300.1000,63682.9570,4.6200,298.9810,0.5963,0.7722,289,213,73.70
A2006201,2006-07-20,MOD11A2,LST_Night_1km,296.5000,299.0600,86051.0000,2.5600,297.7543,0.2684,0.5181,289,289,100.00
A2006209,2006-07-28,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2006217,2006-08-05,MOD11A2,LST_Night_1km,294.4000,297.6600,85642.7969,3.2600,296.3419,0.2692,0.5188,289,289,100.00
A2006225,2006-08-13,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2006233,2006-08-21,MOD11A2,LST_Night_1km,289.9000,293.2800,83419.0312,3.3800,291.6749,0.4687,0.6846,289,286,98.96
A2006241,2006-08-29,MOD11A2,LST_Night_1km,292.9400,296.5600,85160.5156,3.6200,294.6731,0.6495,0.8059,289,289,100.00
A2006249,2006-09-06,MOD11A2,LST_Night_1km,293.6200,296.8600,85166.2266,3.2400,294.6928,0.3166,0.5627,289,289,100.00
A2006257,2006-09-14,MOD11A2,LST_Night_1km,296.5000,299.2600,86100.3359,2.7600,297.9250,0.3824,0.6183,289,289,100.00
A2006265,2006-09-22,MOD11A2,LST_Night_1km,296.3400,299.5800,86188.8672,3.2400,298.2314,0.3412,0.5841,289,289,100.00
A2006273,2006-09-30,MOD11A2,LST_Night_1km,295.5000,299.6400,86063.0156,4.1400,297.7959,0.8397,0.9163,289,289,100.00
A2006281,2006-10-08,MOD11A2,LST_Night_1km,293.9800,297.8800,85522.2891,3.9000,295.9249,0.9607,0.9801,289,289,100.00
A2006289,2006-10-16,MOD11A2,LST_Night_1km,291.8200,296.0800,85015.1328,4.2600,294.1700,0.9771,0.9885,289,289,100.00
A2006297,2006-10-24,MOD11A2,LST_Night_1km,290.1800,295.1800,84590.1250,5.0000,292.6994,1.7500,1.3229,289,289,100.00
A2006305,2006-11-01,MOD11A2,LST_Night_1km,287.5800,293.5000,84101.1875,5.9200,291.0076,2.2035,1.4844,289,289,100.00
A2006313,2006-11-09,MOD11A2,LST_Night_1km,287.5600,293.0000,83924.4219,5.4400,290.3959,2.0755,1.4407,289,289,100.00
A2006321,2006-11-17,MOD11A2,LST_Night_1km,285.6000,291.5800,83623.0859,5.9800,289.3532,1.4816,1.2172,289,289,100.00
A2006329,2006-11-25,MOD11A2,LST_Night_1km,281.1800,287.8000,82309.1953,6.6200,284.8069,3.0426,1.7443,289,289,100.00
A2006337,2006-12-03,MOD11A2,LST_Night_1km,281.5400,288.5600,82603.0469,7.0200,285.8237,2.1971,1.4823,289,289,100.00
A2006345,2006-12-11,MOD11A2,LST_Night_1km,280.2600,287.3000,82063.5547,7.0400,283.9569,3.1737,1.7815,289,289,100.00
A2006353,2006-12-19,MOD11A2,LST_Night_1km,281.5200,287.8800,82502.3281,6.3600,285.4752,2.9610,1.7208,289,289,100.00
A2006361,2006-12-27,MOD11A2,LST_Night_1km,277.2400,285.7000,81767.2891,8.4600,282.9318,2.6039,1.6136,289,289,100.00
A2007001,2007-01-01,MOD11A2,LST_Night_1km,277.9800,285.1400,81546.0000,7.1600,282.1661,2.2920,1.5139,289,289,100.00
A2007009,2007-01-09,MOD11A2,LST_Night_1km,277.7000,284.6600,81262.0703,6.9600,281.1836,2.9938,1.7303,289,289,100.00
A2007017,2007-01-17,MOD11A2,LST_Night_1km,278.5800,284.9800,81519.5312,6.4000,282.0745,2.7465,1.6573,289,289,100.00
A2007025,2007-01-25,MOD11A2,LST_Night_1km,283.6400,289.5400,82969.9844,5.9000,287.0934,2.2288,1.4929,289,289,100.00
A2007033,2007-02-02,MOD11A2,LST_Night_1km,284.5000,290.4200,83289.4062,5.9200,288.1986,1.6728,1.2934,289,289,100.00
A2007041,2007-02-10,MOD11A2,LST_Night_1km,282.9800,287.6800,82458.4453,4.7000,285.3233,1.1643,1.0790,289,289,100.00
A2007049,2007-02-18,MOD11A2,LST_Night_1km,285.7800,290.4400,83388.9531,4.6600,288.5431,1.2586,1.1219,289,289,100.00
A2007057,2007-02-26,MOD11A2,LST_Night_1km,285.3800,290.3000,83221.7891,4.9200,287.9647,1.6558,1.2868,289,289,100.00
A2007065,2007-03-06,MOD11A2,LST_Night_1km,285.0400,290.6400,83251.5078,5.6000,288.0675,1.6359,1.2790,289,289,100.00
A2007073,2007-03-14,MOD11A2,LST_Night_1km,288.3800,292.7600,83977.6953,4.3800,290.5803,1.0425,1.0210,289,289,100.00
A2007081,2007-03-22,MOD11A2,LST_Night_1km,289.7600,295.3800,84577.9297,5.6200,292.6572,1.9466,1.3952,289,289,100.00
A2007089,2007-03-30,MOD11A2,LST_Night_1km,291.3800,298.4000,85274.4453,7.0200,295.0673,2.7152,1.6478,289,289,100.00
A2007097,2007-04-07,MOD11A2,LST_Night_1km,293.3800,299.1200,85672.4531,5.7400,296.4445,1.6481,1.2838,289,289,100.00
A2007105,2007-04-15,MOD11A2,LST_Night_1km,296.4000,300.4200,86247.9766,4.0200,298.4359,1.0105,1.0052,289,289,100.00
A2007113,2007-04-23,MOD11A2,LST_Night_1km,296.8000,301.8800,86636.8359,5.0800,299.7814,1.4127,1.1886,289,289,100.00
A2007121,2007-05-01,MOD11A2,LST_Night_1km,296.5800,301.9200,86538.7656,5.3400,299.4421,0.7297,0.8542,289,289,100.00
A2007129,2007-05-09,MOD11A2,LST_Night_1km,299.8400,302.5400,87000.2734,2.7000,301.0390,0.2821,0.5311,289,289,100.00
A2007137,2007-05-17,MOD11A2,LST_Night_1km,298.4200,301.4200,86696.4297,3.0000,299.9876,0.3115,0.5581,289,289,100.00
A2007145,2007-05-25,MOD11A2,LST_Night_1km,294.8800,298.9000,85723.9531,4.0200,296.6227,0.6347,0.7967,289,289,100.00
A2007153,2007-06-02,MOD11A2,LST_Night_1km,301.1600,303.7600,87412.0703,2.6000,302.4639,0.2662,0.5159,289,289,100.00
A2007161,2007-06-10,MOD11A2,LST_Night_1km,299.3200,302.0600,86959.0234,2.7400,300.8963,0.3198,0.5655,289,289,100.00
A2007169,2007-06-18,MOD11A2,LST_Night_1km,297.3000,301.1600,86549.6953,3.8600,299.4799,1.0263,1.0131,289,289,100.00
A2007177,2007-06-26,MOD11A2,LST_Night_1km,296.2200,301.5400,86411.3203,5.3200,299.0011,1.2764,1.1298,289,289,100.00
A2007185,2007-07-04,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2007193,2007-07-12,MOD11A2,LST_Night_1km,295.0200,298.0800,85776.0625,3.0600,296.8030,0.5734,0.7573,289,289,100.00
A2007201,2007-07-20,MOD11A2,LST_Night_1km,295.1400,299.2200,86036.0859,4.0800,297.7027,0.4611,0.6791,289,289,100.00
A2007209,2007-07-28,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2007217,2007-08-05,MOD11A2,LST_Night_1km,292.2600,297.3600,85596.4922,5.1000,296.1816,0.6505,0.8065,289,289,100.00
A2007225,2007-08-13,MOD11A2,LST_Night_1km,292.9200,294.8800,84965.0000,1.9600,293.9966,0.1875,0.4330,289,289,100.00
A2007233,2007-08-21,MOD11A2,LST_Night_1km,293.0800,296.6200,85374.2734,3.5400,295.4127,0.2822,0.5312,289,289,100.00
A2007241,2007-08-29,MOD11A2,LST_Night_1km,295.6200,298.6800,85808.8828,3.0600,296.9165,0.3221,0.5675,289,289,100.00
A2007249,2007-09-06,MOD11A2,LST_Night_1km,293.8000,296.8800,85318.2500,3.0800,295.2189,0.5116,0.7152,289,289,100.00
A2007257,2007-09-14,MOD11A2,LST_Night_1km,295.3600,298.6800,85730.6562,3.3200,296.6459,0.6018,0.7758,289,289,100.00
A2007265,2007-09-22,MOD11A2,LST_Night_1km,292.3400,298.4400,85489.1641,6.1000,295.8102,1.6052,1.2670,289,289,100.00
A2007273,2007-09-30,MOD11A2,LST_Night_1km,290.8400,296.7600,85141.8516,5.9200,294.6085,1.9583,1.3994,289,289,100.00
A2007281,2007-10-08,MOD11A2,LST_Night_1km,289.7400,295.6400,84644.7500,5.9000,292.8884,2.3191,1.5229,289,289,100.00
A2007289,2007-10-16,MOD11A2,LST_Night_1km,288.5000,294.9400,84383.5078,6.4400,291.9845,2.6502,1.6279,289,289,100.00
A2007297,2007-10-24,MOD11A2,LST_Night_1km,287.2400,294.8000,84151.8906,7.5600,291.1830,4.0131,2.0033,289,289,100.00
A2007305,2007-11-01,MOD11A2,LST_Night_1km,286.7400,293.5800,83955.9844,6.8400,290.5051,3.2819,1.8116,289,289,100.00
A2007313,2007-11-09,MOD11A2,LST_Night_1km,286.2600,293.2200,83770.0156,6.9600,289.8616,3.1697,1.7804,289,289,100.00
A2007321,2007-11-17,MOD11A2,LST_Night_1km,283.6600,290.9000,83025.2812,7.2400,287.2847,3.4682,1.8623,289,289,100.00
A2007329,2007-11-25,MOD11A2,LST_Night_1km,284.4800,291.3800,83129.5938,6.9000,287.6457,2.7977,1.6726,289,289,100.00
A2007337,2007-12-03,MOD11A2,LST_Night_1km,280.4800,286.5600,82099.7578,6.0800,284.0822,2.6828,1.6379,289,289,100.00
A2007345,2007-12-11,MOD11A2,LST_Night_1km,276.5600,284.7000,81459.4688,8.1400,281.8667,3.4560,1.8590,289,289,100.00
A2007353,2007-12-19,MOD11A2,LST_Night_1km,280.7600,287.9200,82353.1484,7.1600,284.9590,3.1629,1.7784,289,289,100.00
A2007361,2007-12-27,MOD11A2,LST_Night_1km,277.1400,284.9800,81395.1719,7.8400,281.6442,4.5321,2.1289,289,289,100.00
A2008001,2008-01-01,MOD11A2,LST_Night_1km,277.0200,285.3600,81485.0234,8.3400,281.9551,4.2041,2.0504,289,289,100.00
A2008009,2008-01-09,MOD11A2,LST_Night_1km,277.1200,285.4400,81511.4062,8.3200,282.0464,3.4765,1.8645,289,289,100.00
A2008017,2008-01-17,MOD11A2,LST_Night_1km,274.8200,282.1200,80630.0391,7.3000,278.9967,3.3588,1.8327,289,289,100.00
A2008025,2008-01-25,MOD11A2,LST_Night_1km,276.6800,282.7400,80980.6562,6.0600,280.2099,2.6782,1.6365,289,289,100.00
A2008033,2008-02-02,MOD11A2,LST_Night_1km,277.5400,282.7400,81059.9453,5.2000,280.4843,1.5955,1.2631,289,289,100.00
A2008041,2008-02-10,MOD11A2,LST_Night_1km,278.9200,285.7800,81693.6562,6.8600,282.6770,3.4024,1.8445,289,289,100.00
A2008049,2008-02-18,MOD11A2,LST_Night_1km,284.3400,290.0200,83054.6562,5.6800,287.3864,2.1493,1.4660,289,289,100.00
A2008057,2008-02-26,MOD11A2,LST_Night_1km,284.8800,292.6600,83592.8672,7.7800,289.2487,3.4227,1.8501,289,289,100.00
A2008065,2008-03-05,MOD11A2,LST_Night_1km,288.2400,295.0000,84374.3125,6.7600,291.9526,2.5631,1.6010,289,289,100.00
A2008073,2008-03-13,MOD11A2,LST_Night_1km,289.3600,294.9600,84498.8203,5.6000,292.3835,1.9958,1.4127,289,289,100.00
A2008081,2008-03-21,MOD11A2,LST_Night_1km,289.7800,295.4400,84764.8047,5.6600,293.3038,1.5475,1.2440,289,289,100.00
A2008089,2008-03-29,MOD11A2,LST_Night_1km,286.9000,296.3400,84441.1562,9.4400,292.1839,2.7114,1.6466,289,289,100.00
A2008097,2008-04-06,MOD11A2,LST_Night_1km,292.6400,297.7800,85265.3594,5.1400,295.0359,1.4176,1.1906,289,289,100.00
A2008105,2008-04-14,MOD11A2,LST_Night_1km,293.3800,298.7600,85569.0234,5.3800,296.0866,1.6519,1.2853,289,289,100.00
A2008113,2008-04-22,MOD11A2,LST_Night_1km,295.2400,301.0200,86210.3672,5.7800,298.3058,2.0457,1.4303,289,289,100.00
A2008121,2008-04-30,MOD11A2,LST_Night_1km,295.6000,298.5800,85883.1797,2.9800,297.1736,0.3844,0.6200,289,289,100.00
A2008129,2008-05-08,MOD11A2,LST_Night_1km,297.6400,300.3600,86407.1328,2.7200,298.9866,0.3877,0.6226,289,289,100.00
A2008137,2008-05-16,MOD11A2,LST_Night_1km,298.8400,301.0200,86683.8828,2.1800,299.9442,0.1356,0.3682,289,289,100.00
A2008145,2008-05-24,MOD11A2,LST_Night_1km,294.2400,297.6400,85645.5938,3.4000,296.3515,0.4784,0.6917,289,289,100.00
A2008153,2008-06-01,MOD11A2,LST_Night_1km,294.6200,299.7400,86009.7969,5.1200,297.6118,0.8579,0.9262,289,289,100.00
A2008161,2008-06-09,MOD11A2,LST_Night_1km,294.8400,297.4400,18046.1992,2.6000,295.8393,0.4598,0.6781,289,61,21.11
A2008169,2008-06-17,MOD11A2,LST_Night_1km,294.6600,298.2800,85793.4375,3.6200,296.8631,0.7778,0.8819,289,289,100.00
A2008177,2008-06-25,MOD11A2,LST_Night_1km,297.0600,299.5800,12242.8184,2.5200,298.6053,0.4980,0.7057,289,41,14.19
A2008185,2008-07-03,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2008193,2008-07-11,MOD11A2,LST_Night_1km,292.4400,295.7600,85031.2109,3.3200,294.2256,0.3442,0.5866,289,289,100.00
A2008201,2008-07-19,MOD11A2,LST_Night_1km,295.7800,302.6400,66605.4922,6.8600,300.0247,1.3557,1.1644,289,222,76.82
A2008209,2008-07-27,MOD11A2,LST_Night_1km,291.7400,301.1400,72147.2891,9.4000,298.1293,2.5126,1.5851,289,242,83.74
A2008217,2008-08-04,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2008225,2008-08-12,MOD11A2,LST_Night_1km,288.5800,294.2200,84561.2109,5.6400,292.5993,0.6686,0.8177,289,289,100.00
A2008233,2008-08-20,MOD11A2,LST_Night_1km,293.6000,296.5200,85269.1406,2.9200,295.0489,0.3701,0.6083,289,289,100.00
A2008241,2008-08-28,MOD11A2,LST_Night_1km,296.1600,299.1400,85985.4766,2.9800,297.5276,0.3964,0.6296,289,289,100.00
A2008249,2008-09-05,MOD11A2,LST_Night_1km,293.5400,298.0000,85293.0547,4.4600,295.1317,0.8094,0.8996,289,289,100.00
